,seconds_since_previous_pull,HH_ID,roll_ID,roll_type,multiple_pull_flag,starting_time,number_pulled,total_sheets_used,average_sheets_between_pulls,max_sheets_pull,max_min_pull_diff,elapsed_time,average_time_between_pulls,max_time_duration
0,24758,B,1368,Small,True,2019-10-16 22:43:05,3,16.3922718858581,5.74277908917898,6.66898774565317,1.85241731294839,34,17,18
0,47936,B,1368,Small,True,2019-10-17 12:02:35,4,9.37989405720718,1.47979350350372,4.94051354669604,4.83639671840947,24,8,18
0,14064,B,1368,Small,True,2019-10-17 15:57:23,6,16.7264593656611,3.22262777395835,6.00275062817322,5.38943013230383,115,23,86
0,5454,B,1368,Small,True,2019-10-17 17:30:12,5,11.3623253967507,1.69894372217099,4.9143432058784,4.82448323494245,59,14.75,41
0,2619,B,1368,Small,True,2019-10-17 18:14:50,3,6.88487641009145,2.16364692256652,3.27923875073402,2.23118365633499,79,39.5,78
0,66634,B,1368,Small,True,2019-10-18 12:46:43,3,8.91026124578709,2.05213495352269,4.80599133874172,4.40025410374463,19,9.5,16
0,5254,B,1368,Small,True,2019-10-18 14:14:36,2,5.02299621229338,4.78005411190393,4.78005411190393,4.53711201151449,4,4,4
0,32364,B,1368,Small,True,2019-10-18 23:14:04,4,10.206420334012,1.35548682297033,6.13995986510098,6.06489867884191,22,7.33333333333333,18
0,4489,B,10682,Big,False,2020-07-22 04:59:01,1,3.58802487765104,0,3.58802487765104,0,0,0,0
0,20601,B,10682,Big,True,2020-07-22 12:20:21,2,1.98875006990139,1.59035646411264,1.59035646411264,1.19196285832389,3,3,3
0,13173,B,10682,Big,False,2020-07-22 15:59:57,1,8.33730409017558,0,8.33730409017558,0,0,0,0
0,6390,B,10682,Big,False,2020-07-22 17:46:27,1,3.56692426049017,0,3.56692426049017,0,0,0,0
0,9327,B,10682,Big,False,2020-07-22 20:21:54,1,5.54114754384986,0,5.54114754384986,0,0,0,0
0,10724,B,10682,Big,False,2020-07-22 23:54:02,1,4.34794347275246,0,4.34794347275246,0,0,0,0
0,17980,B,10682,Big,False,2020-07-23 04:53:42,1,5.52570134043784,0,5.52570134043784,0,0,0,0
0,8283,B,10682,Big,False,2020-07-23 08:53:56,1,8.66402915096738,0,8.66402915096738,0,0,0,0
0,12751,B,10682,Big,False,2020-07-23 12:26:27,1,5.89453569386436,0,5.89453569386436,0,0,0,0
0,13760,B,10682,Big,False,2020-07-23 16:15:47,1,4.70818127844648,0,4.70818127844648,0,0,0,0
0,8701,B,10682,Big,False,2020-07-23 18:40:48,1,5.09305945625053,0,5.09305945625053,0,0,0,0
0,14275,B,10682,Big,False,2020-07-23 22:38:43,1,5.47614477115808,0,5.47614477115808,0,0,0,0
0,22289,B,10682,Big,True,2020-07-24 04:50:12,2,1.56295784139426,0.781386979010294,0.781570862383963,0.000183883373669,2,2,2
0,413,B,10682,Big,False,2020-07-24 04:57:07,1,3.51396584879241,0,3.51396584879241,0,0,0,0
0,27891,B,10682,Big,False,2020-07-24 12:41:58,1,5.84833499615945,0,5.84833499615945,0,0,0,0
0,29851,B,10682,Big,False,2020-07-24 20:59:29,1,4.67122072028241,0,4.67122072028241,0,0,0,0
0,39430,B,10682,Big,False,2020-07-25 07:56:39,1,6.21799682476865,0,6.21799682476865,0,0,0,0
0,1696,B,10682,Big,False,2020-07-25 08:24:55,1,7.75594652730553,0,7.75594652730553,0,0,0,0
0,25720,B,10682,Big,False,2020-07-25 15:33:35,1,4.6447415144337,0,4.6447415144337,0,0,0,0
0,5782,B,10682,Big,False,2020-07-25 17:09:57,1,8.49816634766409,0,8.49816634766409,0,0,0,0
0,20646,B,10682,Big,False,2020-07-25 22:54:03,1,4.62598541029034,0,4.62598541029034,0,0,0,0
0,9932,B,10682,Big,False,2020-07-26 01:39:35,1,4.61936560882866,0,4.61936560882866,0,0,0,0
0,12592,B,10682,Big,False,2020-07-26 05:09:27,1,4.22860316305826,0,4.22860316305826,0,0,0,0
0,7481,B,10682,Big,False,2020-07-26 07:14:08,1,7.67411842589706,0,7.67411842589706,0,0,0,0
0,18659,B,10682,Big,True,2020-07-26 13:41:48,3,13.7649598975791,4.01106399361202,6.1142866018608,4.20644521649755,15,7.5,10
0,18006,B,10682,Big,False,2020-07-26 18:42:09,1,3.81223495746565,0,3.81223495746565,0,0,0,0
0,10274,B,10682,Big,True,2020-07-26 21:33:23,3,19.7495167791177,4.73972241514173,10.2700719488343,8.37648152495172,101,50.5,80
0,30756,B,10682,Big,False,2020-07-27 06:07:40,1,4.91795651340573,0,4.91795651340573,0,0,0,0
0,656,B,10682,Big,False,2020-07-27 06:55:20,1,3.77683740797959,0,3.77683740797959,0,0,0,0
0,1221,B,10682,Big,True,2020-07-27 07:15:41,2,11.3029297178471,5.26955180052473,6.03337791732233,0.7638261167976,264,264,264
0,17236,B,10682,Big,False,2020-07-27 12:07:21,1,6.38662815480666,0,6.38662815480666,0,0,0,0
0,11884,B,10682,Big,False,2020-07-27 15:25:25,1,6.74783134821451,0,6.74783134821451,0,0,0,0
0,8458,B,10682,Big,True,2020-07-27 17:46:23,2,5.98556824009525,1.49528875978047,4.49027948031477,2.9949907205343,2,2,2
0,11159,B,10682,Big,False,2020-07-27 20:52:24,1,4.10825149480706,0,4.10825149480706,0,0,0,0
0,20379,B,10682,Big,False,2020-07-28 02:32:03,1,4.10268902274587,0,4.10268902274587,0,0,0,0
0,8010,B,10682,Big,False,2020-07-28 04:45:33,1,3.35260818815047,0,3.35260818815047,0,0,0,0
0,29860,B,10682,Big,False,2020-07-28 15:01:28,1,4.83608244115442,0,4.83608244115442,0,0,0,0
0,6811,B,10682,Big,True,2020-07-28 16:54:59,2,7.05414535449727,3.71063939335715,3.71063939335715,0.367133432217028,21,21,21
0,16613,B,10682,Big,False,2020-07-28 21:32:13,1,3.70604230900913,0,3.70604230900913,0,0,0,0
0,5988,B,10682,Big,False,2020-07-28 23:12:01,1,5.18073613090641,0,5.18073613090641,0,0,0,0
0,6767,B,10682,Big,False,2020-07-29 01:04:48,1,4.8026156670952,0,4.8026156670952,0,0,0,0
0,13804,B,10682,Big,False,2020-07-29 04:54:52,1,3.31950918083958,0,3.31950918083958,0,0,0,0
0,5762,B,10682,Big,False,2020-07-29 06:30:54,1,7.73104060626005,0,7.73104060626005,0,0,0,0
0,1658,B,10682,Big,True,2020-07-29 06:58:32,2,4.4086352622808,0.36713343221769,4.04150183006311,3.67436839784542,67,67,67
0,36115,B,10682,Big,False,2020-07-29 17:01:34,1,3.6688059257839,0,3.6688059257839,0,0,0,0
0,11911,B,10682,Big,False,2020-07-29 20:20:05,1,3.66420884143523,0,3.66420884143523,0,0,0,0
0,6502,B,10682,Big,False,2020-07-29 22:08:27,1,1.09836622098224,0,1.09836622098224,0,0,0,0
0,3298,B,10682,Big,False,2020-07-29 23:03:25,1,4.02380305532091,0,4.02380305532091,0,0,0,0
0,10933,B,10682,Big,True,2020-07-30 02:05:38,2,6.9371035869779,2.9188630037195,4.0182405832584,1.09937757953891,5,5,5
0,10170,B,10682,Big,False,2020-07-30 04:55:13,1,4.00863267696988,0,4.00863267696988,0,0,0,0
0,2503,B,10682,Big,True,2020-07-30 05:36:56,2,8.72679990457827,7.27049442007603,7.27049442007603,5.81418893557378,3,3,3
0,3660,B,10682,Big,True,2020-07-30 06:37:59,2,3.62881129194917,3.62881129194917,3.62881129194917,3.62881129194917,107,107,107
0,37031,B,10682,Big,False,2020-07-30 16:56:57,1,5.43459740477041,0,5.43459740477041,0,0,0,0
0,3073,B,10682,Big,False,2020-07-30 17:48:10,1,4.34023064717168,0,4.34023064717168,0,0,0,0
0,6765,B,10682,Big,False,2020-07-30 19:40:55,1,5.05523572818503,0,5.05523572818503,0,0,0,0
0,5434,B,10682,Big,False,2020-07-30 21:11:29,1,4.686079578854,0,4.686079578854,0,0,0,0
0,16273,B,10682,Big,True,2020-07-31 01:42:42,2,6.1162276534122,1.07836890406553,5.03785874934667,3.95948984528113,3,3,3
0,8351,B,10682,Big,True,2020-07-31 04:01:56,2,5.02691768859665,2.87142109324008,2.87142109324008,0.715924497883518,2,2,2
0,27425,B,10682,Big,False,2020-07-31 14:24:23,1,7.8802262695027,0,7.8802262695027,0,0,0,0
0,7886,B,10682,Big,False,2020-07-31 16:35:49,1,4.64603897417627,0,4.64603897417627,0,0,0,0
0,12717,B,10682,Big,False,2020-07-31 20:07:46,1,4.99473809815526,0,4.99473809815526,0,0,0,0
0,16172,B,10682,Big,False,2020-08-01 00:37:18,1,4.27403263254923,0,4.27403263254923,0,0,0,0
0,12851,B,10682,Big,True,2020-08-01 04:11:29,5,9.94699913692794,2.21988133069236,7.10132171604074,7.10132171604074,14,3.5,6
0,9951,B,10682,Big,True,2020-08-01 06:57:34,2,9.2173753276854,5.31392394061537,5.31392394061537,1.41047255354533,82,82,82
0,6968,B,10682,Big,False,2020-08-01 08:55:04,1,4.95033026334618,0,4.95033026334618,0,0,0,0
0,5832,B,10682,Big,True,2020-08-01 10:32:16,2,12.3364056600748,6.68991836154464,6.68991836154464,1.04343106301448,11,11,11
0,8589,B,10682,Big,True,2020-08-01 12:55:36,2,12.2800913768027,6.65934775062575,6.65934775062575,1.0386041244488,10,10,10
0,17917,B,10682,Big,True,2020-08-01 17:54:23,3,8.73701570795735,4.19349171475851,4.53966244234575,4.18963016390542,34,17,32
0,2474,B,10682,Big,False,2020-08-01 18:36:11,1,4.18356201256558,0,4.18356201256558,0,0,0,0
0,25888,B,10682,Big,True,2020-08-02 01:47:39,2,5.22014341990037,4.17528726073789,4.17528726073789,3.13043110157541,2,2,2
0,11374,B,10682,Big,True,2020-08-02 04:57:15,2,3.82153134397456,3.12629372566075,3.12629372566075,2.43105610734693,2,2,2
0,4493,B,10682,Big,True,2020-08-02 06:12:10,4,17.6446854630662,4.03200803982591,6.22817693342978,3.81399212564305,75,25,69
0,6364,B,10682,Big,False,2020-08-02 07:59:29,1,4.13336185147699,0,4.13336185147699,0,0,0,0
0,14562,B,10682,Big,True,2020-08-02 12:02:11,2,16.1252620104549,4.79265027018358,11.3326117402713,6.53996147008772,26,26,26
0,5025,B,10682,Big,False,2020-08-02 13:26:22,1,3.75933279273629,0,3.75933279273629,0,0,0,0
0,14631,B,10682,Big,False,2020-08-02 17:30:13,1,4.09474634294693,0,4.09474634294693,0,0,0,0
0,4880,B,10682,Big,False,2020-08-02 18:51:33,1,5.10912383287768,0,5.10912383287768,0,0,0,0
0,16541,B,10682,Big,False,2020-08-02 23:27:14,1,5.098780393093,0,5.098780393093,0,0,0,0
0,10240,B,10682,Big,False,2020-08-03 02:17:54,1,5.08843695330815,0,5.08843695330815,0,0,0,0
0,11622,B,10682,Big,True,2020-08-03 05:31:36,5,1.69384710892821,0.338746436363851,0.338861363472808,0.000183883374166,68,17,29
0,4496,B,10682,Big,False,2020-08-03 06:47:40,1,3.72241820541572,0,3.72241820541572,0,0,0,0
0,15585,B,10682,Big,True,2020-08-03 11:07:25,2,12.143568247769,5.72703849244553,6.4165297553235,0.689491262877973,9,9,9
0,11718,B,10682,Big,False,2020-08-03 14:22:52,1,6.04944229394981,0,6.04944229394981,0,0,0,0
0,6355,B,10682,Big,True,2020-08-03 16:08:47,2,10.3650428451367,2.67062044888607,7.69442239625061,5.02380194736454,216,216,216
0,11086,B,10682,Big,False,2020-08-03 19:17:09,1,5.66529964964126,0,5.66529964964126,0,0,0,0
0,547,B,10682,Big,False,2020-08-03 19:26:16,1,5.9840717545102,0,5.9840717545102,0,0,0,0
0,7233,B,10682,Big,False,2020-08-03 21:26:49,1,5.63794699776654,0,5.63794699776654,0,0,0,0
0,5567,B,10682,Big,False,2020-08-03 22:59:36,1,4.96362611323927,0,4.96362611323927,0,0,0,0
0,13298,B,10682,Big,False,2020-08-04 02:41:14,1,4.62338562446179,0,4.62338562446179,0,0,0,0
0,9015,B,10682,Big,False,2020-08-04 05:11:29,1,4.94362879632206,0,4.94362879632206,0,0,0,0
0,331,B,10682,Big,False,2020-08-04 05:17:00,1,6.90370333601263,0,6.90370333601263,0,0,0,0
0,21111,B,10682,Big,True,2020-08-04 11:08:51,4,13.7481042839258,4.47328739509962,9.82588651658819,9.82588651658819,63,21,57
0,360,B,10682,Big,False,2020-08-04 11:15:54,1,5.21767127047726,0,5.21767127047726,0,0,0,0
0,17379,B,10682,Big,True,2020-08-04 16:05:33,2,1.95386847581955,1.95386847581955,1.95386847581955,1.95386847581955,3,3,3
0,9699,B,10682,Big,False,2020-08-04 18:47:15,1,5.52697338158735,0,5.52697338158735,0,0,0,0
0,12509,B,10682,Big,False,2020-08-04 22:15:44,1,3.89339404847092,0,3.89339404847092,0,0,0,0
0,5516,B,10682,Big,False,2020-08-04 23:47:40,1,5.50430975574781,0,5.50430975574781,0,0,0,0
0,18032,B,10682,Big,False,2020-08-05 04:48:12,1,5.81361186685758,0,5.81361186685758,0,0,0,0
0,2713,B,10682,Big,True,2020-08-05 05:33:25,2,3.86746649274437,0.966246016799007,2.90122047594536,1.93497445914635,1,1,1
0,40848,B,10682,Big,False,2020-08-05 17:09:30,1,4.1816874841073,0,4.1816874841073,0,0,0,0
0,11454,B,10682,Big,False,2020-08-05 20:20:24,1,6.09772195573679,0,6.09772195573679,0,0,0,0
0,6790,B,10682,Big,False,2020-08-05 22:13:34,1,6.08112648123743,0,6.08112648123743,0,0,0,0
0,8441,B,10682,Big,True,2020-08-06 00:34:15,2,3.83216088494548,2.87350005732215,2.87350005732215,1.91483922969882,3,3,3
0,10665,B,10682,Big,False,2020-08-06 03:32:03,1,4.46248767225501,0,4.46248767225501,0,0,0,0
0,3283,B,10682,Big,False,2020-08-06 04:26:46,1,5.40662171333665,0,5.40662171333665,0,0,0,0
0,25228,B,10682,Big,True,2020-08-06 11:27:14,2,9.50868769652315,9.19106486274188,9.19106486274188,8.8734420289606,6,6,6
0,8333,B,10682,Big,False,2020-08-06 13:46:13,1,5.68535321352735,0,5.68535321352735,0,0,0,0
0,9351,B,10682,Big,False,2020-08-06 16:22:04,1,3.46705016984129,0,3.46705016984129,0,0,0,0
0,13431,B,10682,Big,True,2020-08-06 20:05:55,2,5.03305236303061,4.40327722584291,4.40327722584291,3.77350208865521,2,2,2
0,7897,B,10682,Big,False,2020-08-06 22:17:34,1,5.64811683030246,0,5.64811683030246,0,0,0,0
0,14101,B,10682,Big,False,2020-08-07 02:12:35,1,5.00804422417324,0,5.00804422417324,0,0,0,0
0,6876,B,10682,Big,True,2020-08-07 04:07:11,3,5.61998267408758,1.87250008284641,3.12037376297596,2.4957473602591,5,2.5,3
0,2845,B,10682,Big,True,2020-08-07 04:54:41,2,4.04961325076724,0,4.04961325076724,4.04961325076724,27,27,27
0,25113,B,10682,Big,True,2020-08-07 11:53:41,3,5.5951584186042,2.33079883576262,4.66159767152525,4.66159767152525,5,2.5,3
0,13917,B,10682,Big,False,2020-08-07 15:45:43,1,5.27220296697809,0,5.27220296697809,0,0,0,0
0,31295,B,10682,Big,False,2020-08-08 00:27:18,1,4.64091079195588,0,4.64091079195588,0,0,0,0
0,13243,B,10682,Big,True,2020-08-08 04:08:01,2,8.32757395726261,3.38866988169466,4.93890407556795,1.5502341938733,15,15,15
0,8659,B,10682,Big,False,2020-08-08 06:32:35,1,3.6903868036299,0,3.6903868036299,0,0,0,0
0,7487,B,10682,Big,True,2020-08-08 08:37:22,2,10.7258171584842,5.50910099959522,5.50910099959522,0.292384840706232,64,64,64
0,575,B,10682,Big,False,2020-08-08 08:48:01,1,4.88447459687852,0,4.88447459687852,0,0,0,0
0,7546,B,10682,Big,False,2020-08-08 10:53:47,1,4.56850671346276,0,4.56850671346276,0,0,0,0
0,14851,B,10682,Big,False,2020-08-08 15:01:18,1,5.77192658793923,0,5.77192658793923,0,0,0,0
0,14027,B,10682,Big,False,2020-08-08 18:55:05,1,5.15028829004937,0,5.15028829004937,0,0,0,0
0,20134,B,10682,Big,False,2020-08-09 00:30:39,1,4.83519385265977,0,4.83519385265977,0,0,0,0
0,21485,B,10682,Big,True,2020-08-09 06:28:44,3,5.72650739457382,2.561467819087,4.2198535603271,3.61628180392727,8,4,5
0,2126,B,10682,Big,False,2020-08-09 07:04:18,1,6.60995992225102,0,6.60995992225102,0,0,0,0
0,2181,B,10682,Big,False,2020-08-09 07:40:39,1,3.59605463279307,0,3.59605463279307,0,0,0,0
0,1148,B,10682,Big,False,2020-08-09 07:59:47,1,4.78444204144935,0,4.78444204144935,0,0,0,0
0,9759,B,10682,Big,False,2020-08-09 10:42:26,1,8.6418052247511,0,8.6418052247511,0,0,0,0
0,396,B,10682,Big,True,2020-08-09 10:49:02,2,7.41880177094876,7.12149804998885,7.12149804998885,6.82419432902895,3,3,3
0,528,B,10682,Big,True,2020-08-09 10:57:53,3,20.0337810098715,4.99515967869994,10.0434616524716,6.21735864274145,157,78.5,124
0,7248,B,10682,Big,False,2020-08-09 13:01:18,1,4.97523131804824,0,4.97523131804824,0,0,0,0
0,36321,B,10682,Big,False,2020-08-09 23:06:39,1,5.83620410326024,0,5.83620410326024,0,0,0,0
0,17670,B,10682,Big,False,2020-08-10 04:01:09,1,4.94631565749453,0,4.94631565749453,0,0,0,0
0,2828,B,10682,Big,False,2020-08-10 04:48:17,1,4.93303008372667,0,4.93303008372667,0,0,0,0
0,1488,B,10682,Big,False,2020-08-10 05:50:42,1,6.65189560763732,0,6.65189560763732,0,0,0,0
0,918,B,10682,Big,False,2020-08-10 06:06:00,1,4.61306273692723,0,4.61306273692723,0,0,0,0
0,21146,B,10682,Big,True,2020-08-10 11:58:26,3,11.1950366916194,2.86615499848903,5.46272669464137,4.60405245160371,17,8.5,16
0,1272,B,10682,Big,True,2020-08-10 12:19:55,3,13.4028686591154,6.70143432955768,8.28185352024265,8.28185352024265,84,42,55
0,11738,B,10682,Big,False,2020-08-10 15:36:57,1,5.38935722843491,0,5.38935722843491,0,0,0,0
0,1788,B,10682,Big,False,2020-08-10 19:41:21,1,2.54664736012459,0,2.54664736012459,0,0,0,0
0,11187,B,10682,Big,False,2020-08-11 03:52:25,1,4.2244149499575,0,4.2244149499575,0,0,0,0
0,3456,B,10682,Big,False,2020-08-11 04:50:01,1,5.05564459943327,0,5.05564459943327,0,0,0,0
0,7011,B,10682,Big,False,2020-08-11 07:19:53,1,4.4821377746745,0,4.4821377746745,0,0,0,0
0,8678,B,10682,Big,False,2020-08-11 09:44:31,1,5.86494615656502,0,5.86494615656502,0,0,0,0
0,6242,B,10682,Big,True,2020-08-11 11:28:33,2,7.2332737227575,6.95449625172313,6.95449625172313,6.67571878068876,20,20,20
0,642,B,10682,Big,False,2020-08-11 11:39:35,1,5.5429101218089,0,5.5429101218089,0,0,0,0
0,5588,B,10682,Big,False,2020-08-11 13:12:43,1,5.5245217844137,0,5.5245217844137,0,0,0,0
0,9100,B,10682,Big,False,2020-08-11 15:44:23,1,5.23126349768097,0,5.23126349768097,0,0,0,0
0,17361,B,10682,Big,True,2020-08-11 20:33:44,2,7.67898160262055,4.65794055629636,4.65794055629636,1.63689950997218,128,128,128
0,2813,B,10682,Big,False,2020-08-11 21:22:45,1,7.3705989083798,0,7.3705989083798,0,0,0,0
0,11170,B,10682,Big,True,2020-08-12 00:28:55,3,5.98089489996611,0.678670267299234,4.62355436536764,4.62355436536764,11,5.5,9
0,13644,B,10682,Big,False,2020-08-12 04:16:30,1,2.44817781337392,0,2.44817781337392,0,0,0,0
0,4235,B,10682,Big,False,2020-08-12 07:28:11,1,6.78325485973134,0,6.78325485973134,0,0,0,0
0,30476,B,10682,Big,False,2020-08-12 15:56:07,1,1.89416262625418,0,1.89416262625418,0,0,0,0
0,10806,B,10682,Big,True,2020-08-12 18:56:13,2,8.63034334225427,3.50039958361997,5.1299437586343,1.62954417501433,49,49,49
0,9228,B,10682,Big,False,2020-08-12 21:30:50,1,5.90605436676848,0,5.90605436676848,0,0,0,0
0,16828,B,10682,Big,False,2020-08-13 02:11:18,1,6.15072147193463,0,6.15072147193463,0,0,0,0
0,10060,B,10682,Big,False,2020-08-13 04:58:58,1,5.32868599115604,0,5.32868599115604,0,0,0,0
0,5372,B,10682,Big,True,2020-08-13 06:28:30,3,14.2956024308343,2.77173602402806,8.7521303827782,7.4304172518823,19,9.5,16
0,921,B,10682,Big,True,2020-08-13 06:44:10,4,1.05360089555039,0.263377238465902,0.263469180152681,0.000137912530335,50,16.6666666666667,21
0,31231,B,10682,Big,True,2020-08-13 15:25:31,3,12.0428569492513,5.88978582623615,9.6786218960852,9.41533659930619,23,11.5,20
0,1062,B,10682,Big,False,2020-08-13 15:43:36,1,3.64576966685303,0,3.64576966685303,0,0,0,0
0,18255,B,10682,Big,False,2020-08-13 20:47:51,1,1.0399935258782,0,1.0399935258782,0,0,0,0
0,3837,B,10682,Big,False,2020-08-13 21:51:48,1,3.63418501429418,0,3.63418501429418,0,0,0,0
0,7099,B,10682,Big,False,2020-08-13 23:50:07,1,4.65928398688243,0,4.65928398688243,0,0,0,0
0,8281,B,10682,Big,False,2020-08-14 02:08:08,1,4.38675855056257,0,4.38675855056257,0,0,0,0
0,9730,B,10682,Big,True,2020-08-14 04:50:18,2,4.88712576333238,1.54151000973534,3.34561575359704,1.80410574386169,3,3,3
0,1335,B,10682,Big,False,2020-08-14 06:08:38,1,3.33366333429035,0,3.33366333429035,0,0,0,0
0,19722,B,10682,Big,False,2020-08-14 12:01:21,1,5.62186261232733,0,5.62186261232733,0,0,0,0
0,13139,B,10682,Big,False,2020-08-14 15:40:20,1,4.32892722945505,0,4.32892722945505,0,0,0,0
0,4209,B,10682,Big,False,2020-08-14 16:50:29,1,5.07584635197418,0,5.07584635197418,0,0,0,0
0,10504,B,10682,Big,True,2020-08-14 19:45:33,4,16.3695061887817,5.37206552167986,7.30598445468639,7.05267483094423,100,33.3333333333333,88
0,11474,B,10682,Big,False,2020-08-14 22:58:27,1,5.99502850116692,0,5.99502850116692,0,0,0,0
0,9719,B,10682,Big,True,2020-08-15 01:40:26,2,5.47218154593149,0.248252830958487,5.223928714973,4.97567588401451,21,21,21
0,12739,B,10682,Big,False,2020-08-15 05:13:06,1,4.46068994301559,0,4.46068994301559,0,0,0,0
0,474,B,10682,Big,True,2020-08-15 05:21:00,2,7.1553380005773,2.95614049144456,4.19919750913275,1.24305701768819,5,5,5
0,12683,B,10682,Big,True,2020-08-15 08:52:28,3,14.9246934151511,3.78165190896852,7.36138959721405,4.92644111063918,401,200.5,298
0,1685,B,10682,Big,False,2020-08-15 09:27:14,1,6.7933992736737,0,6.7933992736737,0,0,0,0
0,4339,B,10682,Big,False,2020-08-15 10:39:33,1,5.07139745628107,0,5.07139745628107,0,0,0,0
0,12323,B,10682,Big,False,2020-08-15 14:04:56,1,4.81105429348523,0,4.81105429348523,0,0,0,0
0,5713,B,10682,Big,False,2020-08-15 15:40:09,1,5.03181656003817,0,5.03181656003817,0,0,0,0
