,seconds_since_previous_pull,HH_ID,roll_ID,roll_type,multiple_pull_flag,starting_time,number_pulled,total_sheets_used,average_sheets_between_pulls,max_sheets_pull,max_min_pull_diff,elapsed_time,average_time_between_pulls,max_time_duration
0,691.0,A,1202,Small,False,2019-10-07 20:27:04,1,8.702865681253668,0.0,8.702865681253668,0.0,0.0,0.0,0.0
0,15798.000000000002,A,1202,Small,False,2019-10-08 00:50:22,1,3.021538308743905,0.0,3.021538308743905,0.0,0.0,0.0,0.0
0,16043.000000000002,A,1202,Small,True,2019-10-08 05:17:45,3,8.964566804472884,4.406963799784188,7.033020013284894,6.882380808380385,6.0,3.0,3.0
0,11001.0,A,1202,Small,True,2019-10-08 08:21:12,2,5.599938308368139,3.972713057359287,3.972713057359287,2.3454878063504347,45.0,45.0,45.0
0,12102.0,A,1202,Small,True,2019-10-08 11:43:39,3,9.00751262655678,3.698856211710477,4.483725845567824,2.873925642431998,166.0,83.0,140.0
0,8829.0,A,1202,Small,True,2019-10-08 14:13:34,3,15.586714442452324,4.645749775903589,6.295214890645146,1.9536407514098348,26.0,13.0,14.0
0,441.0,A,1202,Small,True,2019-10-08 14:21:21,6,10.196302078896666,1.0133730316079834,5.129436920856749,4.992179152237527,49.0,9.8,27.0
0,9864.0,A,1202,Small,True,2019-10-08 17:06:34,2,8.222693389852628,4.429083062219386,4.429083062219386,0.6354727345861448,21.0,21.0,21.0
0,14258.0,A,1202,Small,True,2019-10-08 21:04:33,3,11.978335621097038,3.137611136308961,5.703113348479116,3.3386495825495026,247.00000000000003,123.50000000000001,233.00000000000003
0,498.00000000000006,A,1202,Small,False,2019-10-08 21:16:58,1,3.6161916583806626,0.0,3.6161916583806626,0.0,0.0,0.0,0.0
0,18266.0,A,1202,Small,False,2019-10-09 02:21:24,1,2.818365751300691,0.0,2.818365751300691,0.0,0.0,0.0,0.0
0,33522.0,A,1202,Small,False,2019-10-09 11:40:06,1,8.084160339318592,0.0,8.084160339318592,0.0,0.0,0.0,0.0
0,1724.0,A,1202,Small,False,2019-10-09 12:08:50,1,2.9875389536705224,0.0,2.9875389536705224,0.0,0.0,0.0,0.0
0,3661.0000000000005,A,1202,Small,False,2019-10-09 13:09:51,1,4.313786105054398,0.0,4.313786105054398,0.0,0.0,0.0,0.0
0,4471.0,A,1202,Small,False,2019-10-09 14:24:22,1,3.535594641869751,0.0,3.535594641869751,0.0,0.0,0.0,0.0
0,4938.0,A,1202,Small,False,2019-10-09 15:46:40,1,6.847098082776872,0.0,6.847098082776872,0.0,0.0,0.0,0.0
0,2946.0,A,1202,Small,False,2019-10-09 16:35:46,1,2.8424691771200203,0.0,2.8424691771200203,0.0,0.0,0.0,0.0
0,10164.0,A,1202,Small,False,2019-10-09 19:25:10,1,3.98572823089738,0.0,3.98572823089738,0.0,0.0,0.0,0.0
0,4644.0,A,1202,Small,False,2019-10-09 20:42:34,1,4.282654630319231,0.0,4.282654630319231,0.0,0.0,0.0,0.0
0,1974.0000000000002,A,1202,Small,True,2019-10-09 21:15:28,2,6.935991170597422,3.2780957884926125,3.65789538210481,0.3797995936121974,6.0,6.0,6.0
0,10881.0,A,1202,Small,True,2019-10-10 00:16:55,5,11.575701453153341,1.9720250083300497,3.6876014198331433,3.360118656557339,61.0,15.25,30.000000000000004
0,3674.0000000000005,A,1202,Small,True,2019-10-10 01:19:10,3,4.6078782222401715,1.173944729364571,2.2599887635110294,1.7246058374012825,30.0,15.0,28.0
0,18714.0,A,1202,Small,False,2019-10-10 06:31:34,1,6.715502033655864,0.0,6.715502033655864,0.0,0.0,0.0,0.0
0,321.0,A,1202,Small,True,2019-10-10 06:36:55,4,9.95628862462284,3.3187628748742797,8.5584734680791,8.5584734680791,6.0,2.0,2.0
0,16175.000000000002,A,1202,Small,False,2019-10-10 11:06:36,1,8.43959145321782,0.0,8.43959145321782,0.0,0.0,0.0,0.0
0,565.0,A,1202,Small,True,2019-10-10 11:16:01,2,4.6707256148482745,3.4217988210782595,3.4217988210782595,2.172872027308245,294.0,294.0,294.0
0,479.00000000000006,A,1202,Small,False,2019-10-10 11:28:54,1,2.344463059287165,0.0,2.344463059287165,0.0,0.0,0.0,0.0
0,21343.0,A,1202,Small,True,2019-10-10 17:24:37,2,13.693565678006987,5.82758345620726,7.865982221799727,2.0383987655924667,12.0,12.0,12.0
0,5750.0,A,1202,Small,False,2019-10-10 19:00:39,1,5.814252209801725,0.0,5.814252209801725,0.0,0.0,0.0,0.0
0,3621.0,A,1202,Small,False,2019-10-10 20:01:00,1,6.91618354940556,0.0,6.91618354940556,0.0,0.0,0.0,0.0
0,2044.0000000000002,A,1202,Small,False,2019-10-10 20:35:04,1,7.620598440502429,0.0,7.620598440502429,0.0,0.0,0.0,0.0
0,31866.000000000004,A,1202,Small,True,2019-10-11 05:26:10,3,9.669186600559105,2.4279664276402544,4.813253745278597,3.4171890163185594,12.0,6.0,11.0
0,3184.0,A,1202,Small,False,2019-10-11 06:19:26,1,7.898558627148704,0.0,7.898558627148704,0.0,0.0,0.0,0.0
0,40090.0,A,1202,Small,True,2019-10-11 18:08:13,2,6.1753782267542325,0.0,6.1753782267542325,6.1753782267542325,2.0,2.0,2.0
0,34871.0,A,1203,Small,True,2019-10-12 06:17:41,2,10.765158609984143,4.188817000358683,6.57634160962546,2.3875246092667766,4.0,4.0,4.0
0,16056.000000000002,A,1203,Small,False,2019-10-12 10:45:21,1,6.149794614030876,0.0,6.149794614030876,0.0,0.0,0.0,0.0
0,5865.0,A,1203,Small,False,2019-10-12 12:23:06,1,3.961599295591161,0.0,3.961599295591161,0.0,0.0,0.0,0.0
0,2678.0,A,1203,Small,False,2019-10-12 13:07:44,1,5.889561029082812,0.0,5.889561029082812,0.0,0.0,0.0,0.0
0,8840.0,A,1203,Small,True,2019-10-12 15:35:04,2,5.9797128070405865,5.9797128070405865,5.9797128070405865,5.9797128070405865,2.0,2.0,2.0
0,17140.0,A,1203,Small,False,2019-10-12 20:20:46,1,5.324714096933935,0.0,5.324714096933935,0.0,0.0,0.0,0.0
0,593.0,A,1203,Small,False,2019-10-12 20:30:39,1,4.979289453398638,0.0,4.979289453398638,0.0,0.0,0.0,0.0
0,4609.0,A,1203,Small,True,2019-10-12 21:47:28,5,19.618939540480707,4.831885220673841,7.480985893007724,7.18958723522238,467.0,116.75,282.0
0,30779.000000000004,A,1203,Small,False,2019-10-13 06:28:14,1,6.7746542420046385,0.0,6.7746542420046385,0.0,0.0,0.0,0.0
0,4562.0,A,1203,Small,False,2019-10-13 07:44:16,1,4.234314215366211,0.0,4.234314215366211,0.0,0.0,0.0,0.0
0,2184.0,A,1203,Small,True,2019-10-13 08:20:40,3,9.948849724412877,4.974424862206439,5.674657912272782,5.674657912272782,12.0,6.0,10.0
0,5334.0,A,1203,Small,False,2019-10-13 09:49:46,1,4.099916238470002,0.0,4.099916238470002,0.0,0.0,0.0,0.0
0,1454.0,A,1203,Small,False,2019-10-13 10:14:00,1,2.623847024752011,0.0,2.623847024752011,0.0,0.0,0.0,0.0
0,5977.0,A,1203,Small,True,2019-10-13 11:53:37,2,5.1976699886246305,4.413767445156139,4.413767445156139,3.6298649016876467,2.0,2.0,2.0
0,2491.0,A,1203,Small,False,2019-10-13 12:35:10,1,5.258390944098226,0.0,5.258390944098226,0.0,0.0,0.0,0.0
0,7120.0,A,1203,Small,False,2019-10-13 14:33:50,1,6.19249923351962,0.0,6.19249923351962,0.0,0.0,0.0,0.0
0,7980.000000000001,A,1203,Small,False,2019-10-13 16:46:50,1,7.4463365567805155,0.0,7.4463365567805155,0.0,0.0,0.0,0.0
0,19986.0,A,1203,Small,True,2019-10-13 22:19:56,2,9.455879610770156,3.606862336845436,5.849017273924719,2.2421549370792833,99.0,99.0,99.0
0,2664.0,A,1203,Small,False,2019-10-13 23:05:59,1,2.6211875780007916,0.0,2.6211875780007916,0.0,0.0,0.0,0.0
0,5977.0,A,1203,Small,True,2019-10-14 00:45:36,3,8.562157661893705,4.281078830946853,6.238455002418549,6.238455002418549,7.0,3.5,4.0
0,28728.0,A,1203,Small,False,2019-10-14 08:44:31,1,2.077075536176942,0.0,2.077075536176942,0.0,0.0,0.0,0.0
0,6170.0,A,1203,Small,True,2019-10-14 10:27:21,4,14.934227511287231,4.978075837095743,5.926738321482122,5.926738321482122,312.0,104.0,180.0
0,945.0000000000001,A,1203,Small,False,2019-10-14 10:48:18,1,2.724854355558236,0.0,2.724854355558236,0.0,0.0,0.0,0.0
0,11510.0,A,1203,Small,True,2019-10-14 14:00:08,2,6.970816585950704,6.970816585950704,6.970816585950704,6.970816585950704,2.0,2.0,2.0
0,20237.0,A,1203,Small,True,2019-10-14 19:37:27,2,9.769348377478558,3.697931637133059,6.0714167403455,2.373485103212441,3.0,3.0,3.0
0,1836.0000000000002,A,1203,Small,False,2019-10-14 20:08:06,1,1.3220869828062305,0.0,1.3220869828062305,0.0,0.0,0.0,0.0
0,2794.0,A,1203,Small,False,2019-10-14 20:54:40,1,6.010646009539271,0.0,6.010646009539271,0.0,0.0,0.0,0.0
0,8534.0,A,1203,Small,False,2019-10-14 23:16:54,1,6.053341711318762,0.0,6.053341711318762,0.0,0.0,0.0,0.0
0,25486.0,A,1203,Small,True,2019-10-15 06:21:40,2,8.224012845767072,4.59310494705028,4.59310494705028,0.9621970483334881,130.0,130.0,130.0
0,1976.0000000000002,A,1203,Small,True,2019-10-15 06:56:46,2,3.6752710691922506,3.58257640147314,3.58257640147314,3.4898817337540295,1.0,1.0,1.0
0,80022.0,A,1203,Small,False,2019-10-16 05:10:29,1,2.08307883802959,0.0,2.08307883802959,0.0,0.0,0.0,0.0
0,479.00000000000006,A,1203,Small,False,2019-10-16 05:18:28,1,3.5702205413453236,0.0,3.5702205413453236,0.0,0.0,0.0,0.0
0,3791.0000000000005,A,1203,Small,False,2019-10-16 06:21:39,1,2.98224556965487,0.0,2.98224556965487,0.0,0.0,0.0,0.0
0,6373.0,A,1203,Small,True,2019-10-16 08:07:52,2,3.5321439765819957,2.8374425051863055,2.8374425051863055,2.142741033790615,3.0,3.0,3.0
0,12719.0,A,1203,Small,True,2019-10-16 11:39:54,3,8.887958851978288,1.7572178124247329,5.373523227128823,3.9117436397695506,34.0,17.0,32.0
0,22620.0,A,1203,Small,True,2019-10-16 17:57:28,5,19.678011479550083,3.7649275835796967,5.613364333200218,3.067987058730526,255.0,63.75,205.0
0,9075.0,A,1203,Small,True,2019-10-16 20:32:58,2,4.861702628606262,0.3354951161788203,4.526207512427442,4.190712396248622,2.0,2.0,2.0
0,31949.000000000004,A,1203,Small,False,2019-10-17 05:25:29,1,4.395086194428227,0.0,4.395086194428227,0.0,0.0,0.0,0.0
0,18618.0,A,1203,Small,True,2019-10-17 10:35:47,2,6.031459086513374,3.309321212560153,3.309321212560153,0.5871833386069327,8.0,8.0,8.0
0,13368.0,A,1203,Small,True,2019-10-17 14:18:43,2,2.897706150409725,0.0,2.897706150409725,2.897706150409725,1.0,1.0,1.0
0,7880.000000000001,A,1204,Small,True,2019-10-23 19:54:50,2,5.9167573606048975,2.639529319109569,3.277228041495329,0.63769872238576,212.0,212.0,212.0
0,550.0,A,1204,Small,True,2019-10-23 20:07:32,2,10.74171408302803,3.0482178078796602,7.69349627514837,4.64527846726871,1.0,1.0,1.0
0,1153.0,A,1204,Small,False,2019-10-23 20:26:46,1,1.9723997742396528,0.0,1.9723997742396528,0.0,0.0,0.0,0.0
0,29182.0,A,1204,Small,True,2019-10-24 04:33:08,2,16.701175648574782,9.330067854017088,9.330067854017088,1.9589600594593914,39.0,39.0,39.0
0,23107.0,A,1204,Small,True,2019-10-24 10:58:54,7,15.915330835712991,2.6525551392854987,5.786286438306568,5.786286438306568,41.0,6.833333333333333,17.0
0,2212.0,A,1204,Small,False,2019-10-24 11:36:27,1,3.1274310741011693,0.0,3.1274310741011693,0.0,0.0,0.0,0.0
0,5858.0,A,1204,Small,True,2019-10-24 13:14:05,2,3.1072547028797883,0.4225284789467315,2.684726223933057,2.2621977449863255,2.0,2.0,2.0
0,8641.0,A,1204,Small,False,2019-10-24 20:21:03,1,7.825335185052724,0.0,7.825335185052724,0.0,0.0,0.0,0.0
0,653.0,A,1204,Small,True,2019-10-24 20:31:56,2,11.762939937746445,6.253453302973049,6.253453302973049,0.7439666681996533,105.0,105.0,105.0
0,447.0,A,1204,Small,True,2019-10-24 20:41:08,2,9.34687651883847,1.853034110547084,7.493842408291386,5.640808297744302,2.0,2.0,2.0
0,391.0,A,1204,Small,False,2019-10-24 20:47:41,1,7.460142948854973,0.0,7.460142948854973,0.0,0.0,0.0,0.0
0,19420.0,A,1204,Small,True,2019-10-25 02:11:21,3,1.2749473940425986,0.5726383039950234,1.0178569046771333,0.8904372013642199,4.0,2.0,3.0
0,11524.0,A,1204,Small,True,2019-10-25 05:23:29,2,4.263528515648078,4.137442787291911,4.137442787291911,4.011357058935744,87.0,87.0,87.0
0,3032.0,A,1204,Small,True,2019-10-25 06:15:28,2,7.161857894083583,1.4702581682219222,5.691599725861661,4.221341557639739,2.0,2.0,2.0
0,24773.0,A,1204,Small,True,2019-10-25 13:08:23,4,14.020428327307577,2.7331415091584677,5.961413167196266,4.903178425136529,44.0,14.666666666666666,23.0
0,10237.0,A,1204,Small,False,2019-10-25 15:59:44,1,3.5030624105205193,0.0,3.5030624105205193,0.0,0.0,0.0,0.0
0,15670.000000000002,A,1204,Small,False,2019-10-25 20:20:54,1,4.84125705802055,0.0,4.84125705802055,0.0,0.0,0.0,0.0
0,1575.0,A,1204,Small,False,2019-10-25 20:47:09,1,3.413019100937449,0.0,3.413019100937449,0.0,0.0,0.0,0.0
0,937.0000000000001,A,1204,Small,False,2019-10-25 21:02:46,1,3.5992004840062677,0.0,3.5992004840062677,0.0,0.0,0.0,0.0
0,41715.0,A,1204,Small,False,2019-10-26 08:38:01,1,6.633445567488841,0.0,6.633445567488841,0.0,0.0,0.0,0.0
0,16368.000000000002,A,1204,Small,False,2019-10-26 13:10:49,1,2.9360894557841823,0.0,2.9360894557841823,0.0,0.0,0.0,0.0
0,1053.0,A,1204,Small,False,2019-10-26 13:28:22,1,7.0491710228843205,0.0,7.0491710228843205,0.0,0.0,0.0,0.0
0,64970.00000000001,A,1204,Small,True,2019-10-27 07:31:12,2,5.941787641010401,5.836378524484447,5.836378524484447,5.730969407958493,2.0,2.0,2.0
0,17203.0,A,1204,Small,False,2019-10-27 12:17:57,1,3.8859472357673868,0.0,3.8859472357673868,0.0,0.0,0.0,0.0
0,7168.0,A,1204,Small,True,2019-10-27 14:17:25,2,4.424315013752373,0.09965634952483893,4.324658664227534,4.225002314702695,1.0,1.0,1.0
0,3425.0,A,1204,Small,False,2019-10-27 15:14:31,1,3.6579791700866524,0.0,3.6579791700866524,0.0,0.0,0.0,0.0
0,491.00000000000006,A,1204,Small,True,2019-10-27 15:22:42,2,3.6974398996865694,0.6765843411044163,3.020855558582153,2.3442712174777367,1.0,1.0,1.0
0,854.0,A,1204,Small,True,2019-10-27 15:36:57,3,17.131797154355894,4.214693562582142,8.702410029191608,7.9105534113150755,62.00000000000001,31.000000000000004,59.00000000000001
0,7751.000000000001,A,1204,Small,False,2019-10-27 17:47:10,1,5.788798217248115,0.0,5.788798217248115,0.0,0.0,0.0,0.0
0,3611.0,A,1204,Small,False,2019-10-27 18:47:21,1,5.6838561577758355,0.0,5.6838561577758355,0.0,0.0,0.0,0.0
0,4872.0,A,1204,Small,False,2019-10-27 20:08:33,1,5.57041000795406,0.0,5.57041000795406,0.0,0.0,0.0,0.0
0,2476.0,A,1204,Small,True,2019-10-27 20:49:49,2,8.693891005252798,3.169202823123757,5.524688182129041,2.355485359005284,13.0,13.0,13.0
0,1279.0,A,1204,Small,True,2019-10-27 21:11:21,3,10.238969986232881,4.12022824574121,5.120377213232901,3.1218637184824396,126.00000000000001,63.00000000000001,124.00000000000001
0,65533.00000000001,A,1204,Small,True,2019-10-28 15:25:40,3,2.499922160726587,0.29744343908176873,1.9050352825630494,1.9050352825630494,86.0,43.0,79.0
0,6266.0,A,1207,Small,True,2019-09-28 16:08:03,6,13.655850401426154,1.8351819917052743,4.479940442899783,4.320797147645803,325.0,65.0,188.0
0,2692.0,A,1207,Small,False,2019-09-28 16:58:20,1,2.5066069690998987,0.0,2.5066069690998987,0.0,0.0,0.0,0.0
0,10814.0,A,1207,Small,False,2019-09-28 19:58:34,1,6.992617080962405,0.0,6.992617080962405,0.0,0.0,0.0,0.0
0,651.0,A,1207,Small,True,2019-09-28 20:09:25,2,7.365746799790732,0.0,7.365746799790732,7.365746799790732,2.0,2.0,2.0
0,3981.0000000000005,A,1207,Small,True,2019-09-28 21:15:48,2,8.328718889430066,3.7701487943524445,4.558570095077621,0.7884213007251764,6.0,6.0,6.0
0,1301.0,A,1207,Small,True,2019-09-28 21:37:35,2,2.5495276962439073,2.5495276962439073,2.5495276962439073,2.5495276962439073,69.0,69.0,69.0
0,383.0,A,1207,Small,False,2019-09-28 21:45:07,1,3.875974778052505,0.0,3.875974778052505,0.0,0.0,0.0,0.0
0,447.0,A,1207,Small,True,2019-09-28 21:52:34,6,14.500582783289879,2.0126642071689984,4.437261747444885,4.437261747444885,92.0,18.4,77.0
0,566.0,A,1207,Small,True,2019-09-28 22:03:32,2,6.172755906702681,0.2853957704797339,5.887360136222948,5.601964365743214,3.0,3.0,3.0
0,413.0,A,1207,Small,True,2019-09-28 22:10:28,3,7.5022295271039265,3.110006026228098,3.6657069754889045,2.3834895008411747,113.0,56.5,98.0
0,15760.000000000002,A,1207,Small,True,2019-09-29 02:35:01,2,5.1679971344513636,3.485636948100331,3.485636948100331,1.8032767617492984,2.0,2.0,2.0
0,1134.0,A,1207,Small,True,2019-09-29 02:53:57,2,3.321699680345536,0.2758911989126913,3.0458084814328448,2.7699172825201535,2.0,2.0,2.0
0,4197.0,A,1207,Small,True,2019-09-29 04:03:56,3,12.242520941035728,4.062081290848781,4.178745821072699,0.23332906044783552,71.0,35.5,64.0
0,14663.000000000002,A,1207,Small,False,2019-09-29 08:09:30,1,5.332734952999145,0.0,5.332734952999145,0.0,0.0,0.0,0.0
0,3834.0000000000005,A,1207,Small,True,2019-09-29 09:13:24,3,7.486030400360106,3.743015200180053,7.356109494003219,7.356109494003219,5.0,2.5,3.0
0,1112.0,A,1207,Small,True,2019-09-29 09:32:01,2,1.1674122549292079,0.2591331385179708,0.908279116411237,0.6491459778932662,2.0,2.0,2.0
0,6550.0,A,1207,Small,False,2019-09-29 11:21:13,1,6.678933450239998,0.0,6.678933450239998,0.0,0.0,0.0,0.0
0,11375.0,A,1207,Small,True,2019-09-29 14:30:48,3,4.557845243651412,1.706659498287232,2.1455834046420437,1.0010571575650957,72.0,36.0,62.00000000000001
0,2438.0,A,1207,Small,True,2019-09-29 15:12:38,2,5.0009086824986095,2.742245805329101,2.742245805329101,0.4835829281595925,23.0,23.0,23.0
0,4582.0,A,1207,Small,False,2019-09-29 16:29:23,1,2.7220694341077425,0.0,2.7220694341077425,0.0,0.0,0.0,0.0
0,10611.0,A,1207,Small,False,2019-09-29 19:26:14,1,6.589148764123628,0.0,6.589148764123628,0.0,0.0,0.0,0.0
0,5885.0,A,1207,Small,True,2019-09-29 21:04:19,2,8.124530088085947,2.7264299476571585,5.398100140428789,2.6716701927716304,127.00000000000001,127.00000000000001,127.00000000000001
0,2406.0,A,1207,Small,True,2019-09-29 21:46:32,2,7.470531859196867,4.181164065228883,4.181164065228883,0.8917962712608984,179.0,179.0,179.0
0,1474.0,A,1207,Small,False,2019-09-29 22:14:05,1,6.622681891237412,0.0,6.622681891237412,0.0,0.0,0.0,0.0
0,39710.0,A,1207,Small,True,2019-09-30 09:15:55,4,14.011674945747842,2.288877658668931,7.145041969741048,5.495122138142248,80.0,26.666666666666668,61.00000000000001
0,12646.0,A,1207,Small,True,2019-09-30 14:00:12,3,7.632977322834833,2.9590422452938054,3.1541445858861104,1.439251753638889,131.0,65.5,114.0
0,4246.0,A,1207,Small,False,2019-09-30 15:13:09,1,3.6324167091584427,0.0,3.6324167091584427,0.0,0.0,0.0,0.0
0,10181.0,A,1207,Small,False,2019-09-30 18:02:50,1,1.6435251720591066,0.0,1.6435251720591066,0.0,0.0,0.0,0.0
0,10266.0,A,1207,Small,False,2019-09-30 20:53:56,1,3.7597781339764493,0.0,3.7597781339764493,0.0,0.0,0.0,0.0
0,6313.0,A,1207,Small,False,2019-09-30 22:39:09,1,3.1061465823816334,0.0,3.1061465823816334,0.0,0.0,0.0,0.0
